Name,Busy,Idle,Tasks,Cost
r2,16,11,3,0.0
r3,27,0,5,0.0
r1,29,4,5,0.0
r2,9,24,2,0.0
r3,33,0,6,0.0
r1,28,5,5,0.0
r2,18,15,4,0.0
r3,21,12,4,0.0
r1,24,7,5,0.0
r2,23,8,4,0.0
r3,17,14,3,0.0
r1,8,16,2,0.0
r2,21,3,4,0.0
r3,13,11,2,0.0
r1,19,7,4,0.0
r2,26,0,5,0.0
r3,25,1,5,0.0
r1,32,6,5,0.0
r2,20,18,3,0.0
r3,9,29,2,0.0
r1,23,23,5,0.0
r2,46,0,10,0.0
r3,25,21,6,0.0
r1,27,8,4,0.0
r2,15,20,3,0.0
r3,19,16,4,0.0
r1,41,6,5,0.0
r2,38,9,5,0.0
r3,40,7,5,0.0
r1,12,11,3,0.0
r2,10,13,2,0.0
r3,19,4,4,0.0
r1,9,6,3,0.0
r2,15,0,2,0.0
r3,3,12,1,0.0
r1,32,7,7,0.0
r2,21,18,4,0.0
r3,12,27,3,0.0
r1,15,13,5,0.0
r2,26,2,5,0.0
r3,11,17,3,0.0
r1,43,0,7,0.0
r2,21,22,4,0.0
r3,18,25,4,0.0
r1,10,19,2,0.0
r2,29,0,6,0.0
r3,16,13,3,0.0
r1,24,15,4,0.0
r2,31,8,6,0.0
r3,27,12,5,0.0
r1,11,18,4,0.0
r2,21,8,6,0.0
r3,26,3,5,0.0
r1,60,9,8,0.0
r2,32,37,6,0.0
r3,28,41,4,0.0
r1,38,0,8,0.0
r2,30,8,6,0.0
r3,16,22,4,0.0
r1,7,20,2,0.0
r2,11,16,2,0.0
r3,19,8,3,0.0
r1,5,13,3,0.0
r2,15,3,4,0.0
r3,18,0,5,0.0
r1,37,12,5,0.0
r2,26,23,3,0.0
r3,28,21,4,0.0
r1,11,26,2,0.0
r2,29,8,4,0.0
r3,12,25,2,0.0
r1,30,12,6,0.0
r2,23,19,7,0.0
r3,28,14,5,0.0
r1,27,13,6,0.0
r2,35,5,7,0.0
r3,34,6,6,0.0
r1,30,14,5,0.0
r2,30,14,5,0.0
r3,38,6,5,0.0
r1,6,10,4,0.0
r2,14,2,5,0.0
r3,16,0,5,0.0
r1,18,12,3,0.0
r2,7,23,1,0.0
r3,30,0,5,0.0
r1,30,28,4,0.0
r2,48,10,7,0.0
r3,41,17,6,0.0
r1,50,0,9,0.0
r2,28,22,6,0.0
r3,30,20,5,0.0
r1,26,21,6,0.0
r2,41,6,7,0.0
r3,35,12,6,0.0
r1,23,18,6,0.0
r2,38,3,7,0.0
r3,28,13,6,0.0
r1,36,10,6,0.0
r2,4,42,1,0.0
r3,45,1,7,0.0
r1,26,0,7,0.0
r2,18,8,4,0.0
r3,8,18,3,0.0
r1,42,0,8,0.0
r2,30,12,5,0.0
r3,25,17,5,0.0
r1,23,11,6,0.0
r2,26,8,6,0.0
r3,32,2,6,0.0
r1,26,29,4,0.0
r2,40,15,7,0.0
r3,47,8,7,0.0
r1,24,6,4,0.0
r2,30,0,4,0.0
r3,15,15,3,0.0
r1,26,22,5,0.0
r2,40,8,8,0.0
r3,31,17,5,0.0
r1,27,10,4,0.0
r2,32,5,4,0.0
r3,29,8,4,0.0
r1,44,11,6,0.0
r2,55,0,8,0.0
r3,52,3,7,0.0
r1,18,9,3,0.0
r2,24,3,3,0.0
r3,18,9,3,0.0
r1,19,8,7,0.0
r2,27,0,10,0.0
r3,15,12,8,0.0
r1,30,6,5,0.0
r2,25,11,4,0.0
r3,33,3,6,0.0
r1,35,11,5,0.0
r2,21,25,4,0.0
r3,37,9,6,0.0
r1,35,3,6,0.0
r2,23,15,4,0.0
r3,27,11,7,0.0
r1,17,25,3,0.0
r2,42,0,6,0.0
r3,40,2,6,0.0
r1,23,12,6,0.0
r2,29,6,6,0.0
r3,32,3,7,0.0
r1,26,19,4,0.0
r2,27,18,4,0.0
r3,45,0,7,0.0
r1,41,16,5,0.0
r2,50,7,6,0.0
r3,39,18,6,0.0
r1,13,15,3,0.0
r2,28,0,5,0.0
r3,21,7,3,0.0
r1,44,0,7,0.0
r2,42,2,7,0.0
r3,43,1,7,0.0
r1,23,13,4,0.0
r2,33,3,7,0.0
r3,28,8,6,0.0
r1,29,15,4,0.0
r2,22,22,5,0.0
r3,26,18,4,0.0
r1,25,12,6,0.0
r2,30,7,7,0.0
r3,30,7,5,0.0
r1,29,7,5,0.0
r2,36,0,6,0.0
r3,26,10,4,0.0
r1,50,0,9,0.0
r2,35,15,7,0.0
r3,24,26,5,0.0
r1,24,17,6,0.0
r2,37,4,9,0.0
r3,24,17,6,0.0
r1,45,0,9,0.0
r2,24,21,5,0.0
r3,31,14,6,0.0
r1,19,31,4,0.0
r2,45,5,7,0.0
r3,38,12,6,0.0
r1,34,0,7,0.0
r2,27,7,5,0.0
r3,23,11,5,0.0
r1,13,21,2,0.0
r2,31,3,4,0.0
r3,27,7,4,0.0
r1,17,3,5,0.0
r2,20,0,4,0.0
r3,1,19,1,0.0
r1,24,7,5,0.0
r2,25,6,6,0.0
r3,18,13,4,0.0
r1,25,20,4,0.0
r2,40,5,7,0.0
r3,36,9,6,0.0
r1,30,6,4,0.0
r2,36,0,5,0.0
r3,28,8,5,0.0
r1,12,21,2,0.0
r2,27,6,5,0.0
r3,33,0,6,0.0
r1,41,1,8,0.0
r2,27,15,6,0.0
r3,41,1,8,0.0
r1,24,16,4,0.0
r2,38,2,6,0.0
r3,32,8,4,0.0
r1,27,14,5,0.0
r2,28,13,5,0.0
r3,27,14,4,0.0
r1,25,11,4,0.0
r2,36,0,5,0.0
r3,16,20,3,0.0
r1,26,9,5,0.0
r2,26,9,5,0.0
r3,26,9,4,0.0
r1,45,5,8,0.0
r2,35,15,6,0.0
r3,44,6,7,0.0
r1,40,0,7,0.0
r2,36,4,5,0.0
r3,23,17,4,0.0
r1,21,3,4,0.0
r2,10,14,2,0.0
r3,24,0,5,0.0
r1,39,0,8,0.0
r2,21,18,4,0.0
r3,17,22,4,0.0
r1,34,12,5,0.0
r2,41,5,6,0.0
r3,18,28,4,0.0
r1,47,0,9,0.0
r2,22,25,6,0.0
r3,28,19,6,0.0
r1,26,11,7,0.0
r2,27,10,7,0.0
r3,27,10,8,0.0
r1,27,16,7,0.0
r2,43,0,9,0.0
r3,19,24,6,0.0
r1,20,24,6,0.0
r2,38,6,8,0.0
r3,35,9,7,0.0
r1,31,35,4,0.0
r2,56,10,9,0.0
r3,46,20,7,0.0
r1,44,3,6,0.0
r2,25,22,4,0.0
r3,41,6,6,0.0
r1,35,9,5,0.0
r2,37,7,5,0.0
r3,34,10,5,0.0
r1,22,0,4,0.0
r2,11,11,2,0.0
r3,12,10,3,0.0
r1,19,1,5,0.0
r2,13,7,5,0.0
r3,19,1,5,0.0
r1,8,15,2,0.0
r2,23,0,5,0.0
r3,5,18,1,0.0
r1,20,33,4,0.0
r2,53,0,8,0.0
r3,26,27,5,0.0
r1,17,12,3,0.0
r2,25,4,4,0.0
r3,22,7,5,0.0
r1,17,13,5,0.0
r2,29,1,6,0.0
r3,26,4,5,0.0
r1,43,6,6,0.0
r2,49,0,7,0.0
r3,36,13,5,0.0
r1,10,16,3,0.0
r2,19,7,4,0.0
r3,13,13,2,0.0
r1,35,22,4,0.0
r2,36,21,5,0.0
r3,40,17,6,0.0
r1,22,5,5,0.0
r2,27,0,5,0.0
r3,18,9,4,0.0
r1,24,18,4,0.0
r2,33,9,6,0.0
r3,26,16,5,0.0
r1,39,2,6,0.0
r2,28,13,6,0.0
r3,31,10,5,0.0
r1,22,6,6,0.0
r2,13,15,3,0.0
r3,17,11,5,0.0
r1,9,19,3,0.0
r2,23,5,6,0.0
r3,13,15,2,0.0
r1,9,26,2,0.0
r2,35,0,6,0.0
r3,22,13,4,0.0
r1,24,19,5,0.0
r2,24,19,6,0.0
r3,28,15,7,0.0
r1,3,27,1,0.0
r2,30,0,5,0.0
r3,26,4,4,0.0
r1,18,11,4,0.0
r2,20,9,5,0.0
r3,18,11,4,0.0
r1,18,18,3,0.0
r2,29,7,5,0.0
r3,19,17,4,0.0
r1,26,15,4,0.0
r2,35,6,5,0.0
r3,41,0,6,0.0
r1,56,3,7,0.0
r2,35,24,5,0.0
r3,44,15,6,0.0
r1,17,2,4,0.0
r2,14,5,4,0.0
r3,11,8,4,0.0
r1,31,10,6,0.0
r2,37,4,7,0.0
r3,5,36,2,0.0
r1,31,0,5,0.0
r2,17,14,3,0.0
r3,20,11,3,0.0
r1,9,10,3,0.0
r2,7,12,3,0.0
r3,14,5,4,0.0
r1,33,0,6,0.0
r2,21,12,4,0.0
r3,15,18,2,0.0
r1,52,5,7,0.0
r2,23,34,4,0.0
r3,27,30,4,0.0
r1,25,34,4,0.0
r2,38,21,6,0.0
r3,42,17,7,0.0
r1,13,10,3,0.0
r2,13,10,4,0.0
r3,19,4,5,0.0
r1,30,6,7,0.0
r2,21,15,7,0.0
r3,19,17,5,0.0
r1,20,4,4,0.0
r2,13,11,4,0.0
r3,24,0,6,0.0
r1,34,3,5,0.0
r2,21,16,4,0.0
r3,28,9,5,0.0
r1,49,7,7,0.0
r2,30,26,6,0.0
r3,29,27,5,0.0
r1,18,9,5,0.0
r2,21,6,3,0.0
r3,17,10,4,0.0
r1,29,16,4,0.0
r2,18,27,3,0.0
r3,45,0,6,0.0
r1,22,19,3,0.0
r2,32,9,5,0.0
r3,22,19,3,0.0
r1,28,1,6,0.0
r2,29,0,5,0.0
r3,27,2,6,0.0
r1,37,3,7,0.0
r2,22,18,4,0.0
r3,12,28,3,0.0
r1,22,2,5,0.0
r2,17,7,4,0.0
r3,8,16,2,0.0
r1,38,13,5,0.0
r2,22,29,3,0.0
r3,48,3,6,0.0
r1,52,0,9,0.0
r2,33,19,7,0.0
r3,39,13,7,0.0
r1,24,0,5,0.0
r2,9,15,2,0.0
r3,16,8,3,0.0
r1,35,0,6,0.0
r2,24,11,5,0.0
r3,23,12,6,0.0
r1,10,28,2,0.0
r2,29,9,5,0.0
r3,38,0,6,0.0
r1,19,15,4,0.0
r2,23,11,5,0.0
r3,30,4,7,0.0
r1,31,11,4,0.0
r2,42,0,6,0.0
r3,37,5,5,0.0
r1,32,3,5,0.0
r2,20,15,5,0.0
r3,33,2,5,0.0
r1,9,0,5,0.0
r2,5,4,3,0.0
r3,5,4,3,0.0
r1,20,8,4,0.0
r2,28,0,5,0.0
r3,25,3,4,0.0
r1,39,13,7,0.0
r2,42,10,7,0.0
r3,42,10,8,0.0
r1,24,10,5,0.0
r2,33,1,6,0.0
r3,29,5,6,0.0
r1,20,2,3,0.0
r2,13,9,3,0.0
r3,17,5,3,0.0
r1,26,14,5,0.0
r2,24,16,4,0.0
r3,32,8,6,0.0
r1,50,0,9,0.0
r2,26,24,4,0.0
r3,36,14,7,0.0
r1,10,0,4,0.0
r2,4,6,2,0.0
r3,7,3,2,0.0
r1,21,20,4,0.0
r2,33,8,5,0.0
r3,34,7,6,0.0
r1,18,16,3,0.0
r2,27,7,4,0.0
r3,4,30,1,0.0
r1,19,18,5,0.0
r2,21,16,5,0.0
r3,30,7,8,0.0
r1,29,2,5,0.0
r2,31,0,6,0.0
r3,26,5,5,0.0
r1,22,0,4,0.0
r2,5,17,2,0.0
r3,14,8,2,0.0
r1,19,9,3,0.0
r2,15,13,4,0.0
r3,21,7,3,0.0
r1,15,8,2,0.0
r2,20,3,4,0.0
r3,21,2,5,0.0
r1,10,22,1,0.0
r2,32,0,5,0.0
r3,15,17,3,0.0
r1,29,14,6,0.0
r2,20,23,4,0.0
r3,28,15,5,0.0
r1,26,7,6,0.0
r2,27,6,6,0.0
r3,26,7,7,0.0
r1,25,19,6,0.0
r2,42,2,7,0.0
r3,41,3,7,0.0
r1,47,2,8,0.0
r2,26,23,4,0.0
r3,32,17,5,0.0
r1,18,38,3,0.0
r2,40,16,5,0.0
r3,49,7,7,0.0
r1,24,10,5,0.0
r2,34,0,7,0.0
r3,31,3,6,0.0
r1,46,0,9,0.0
r2,18,28,5,0.0
r3,38,8,6,0.0
r1,21,5,4,0.0
r2,23,3,4,0.0
r3,11,15,3,0.0
r1,13,18,3,0.0
r2,19,12,5,0.0
r3,31,0,7,0.0
r1,11,7,3,0.0
r2,11,7,3,0.0
r3,18,0,5,0.0
r1,29,0,4,0.0
r2,17,12,2,0.0
r3,27,2,4,0.0
r1,41,23,6,0.0
r2,58,6,8,0.0
r3,64,0,9,0.0
r1,25,4,5,0.0
r2,18,11,3,0.0
r3,9,20,3,0.0
r1,32,8,6,0.0
r2,35,5,6,0.0
r3,35,5,5,0.0
r1,43,15,6,0.0
r2,26,32,4,0.0
r3,18,40,2,0.0
r1,32,17,5,0.0
r2,41,8,6,0.0
r3,37,12,5,0.0
r1,21,20,4,0.0
r2,34,7,7,0.0
r3,40,1,7,0.0
r1,14,20,3,0.0
r2,24,10,5,0.0
r3,30,4,6,0.0
r1,19,25,4,0.0
r2,42,2,8,0.0
r3,23,21,5,0.0
r1,25,2,6,0.0
r2,23,4,6,0.0
r3,17,10,3,0.0
r1,6,31,2,0.0
r2,37,0,7,0.0
r3,28,9,7,0.0
r1,32,10,5,0.0
r2,34,8,5,0.0
r3,28,14,4,0.0
r1,7,11,3,0.0
r2,13,5,3,0.0
r3,18,0,4,0.0
r1,35,0,6,0.0
r2,22,13,5,0.0
r3,27,8,5,0.0
r1,28,21,6,0.0
r2,25,24,4,0.0
r3,47,2,6,0.0
r1,59,6,8,0.0
r2,36,29,6,0.0
r3,47,18,7,0.0
r1,39,12,5,0.0
r2,35,16,7,0.0
r3,18,33,4,0.0
r1,23,18,4,0.0
r2,34,7,6,0.0
r3,31,10,5,0.0
r1,27,22,5,0.0
r2,49,0,10,0.0
r3,40,9,7,0.0
r1,26,5,3,0.0
r2,31,0,4,0.0
r3,15,16,2,0.0
r1,22,7,4,0.0
r2,26,3,6,0.0
r3,21,8,5,0.0
r1,42,15,7,0.0
r2,52,5,8,0.0
r3,39,18,7,0.0
r1,37,11,6,0.0
r2,38,10,8,0.0
r3,48,0,8,0.0
r1,23,0,5,0.0
r2,14,9,4,0.0
r3,18,5,4,0.0
r1,43,15,6,0.0
r2,40,18,5,0.0
r3,44,14,6,0.0
r1,33,10,5,0.0
r2,27,16,5,0.0
r3,43,0,7,0.0
r1,29,3,5,0.0
r2,15,17,4,0.0
r3,22,10,4,0.0
r1,17,17,3,0.0
r2,14,20,3,0.0
r3,29,5,4,0.0
r1,37,13,6,0.0
r2,36,14,6,0.0
r3,38,12,5,0.0
r1,27,0,6,0.0
r2,17,10,4,0.0
r3,18,9,5,0.0
r1,21,6,5,0.0
r2,23,4,5,0.0
r3,23,4,4,0.0
r1,18,9,2,0.0
r2,27,0,5,0.0
r3,27,0,5,0.0
r1,35,5,6,0.0
r2,28,12,5,0.0
r3,38,2,7,0.0
r1,27,0,5,0.0
r2,20,7,3,0.0
r3,24,3,4,0.0
r1,8,32,3,0.0
r2,20,20,3,0.0
r3,29,11,4,0.0
r1,24,9,4,0.0
r2,21,12,3,0.0
r3,33,0,5,0.0
r1,26,14,5,0.0
r2,19,21,4,0.0
r3,23,17,4,0.0
r1,54,1,8,0.0
r2,52,3,8,0.0
r3,42,13,6,0.0
r1,30,20,5,0.0
r2,42,8,7,0.0
r3,41,9,7,0.0
r1,47,4,6,0.0
r2,36,15,5,0.0
r3,37,14,6,0.0
r1,20,17,6,0.0
r2,28,9,6,0.0
r3,34,3,6,0.0
r1,32,1,4,0.0
r2,19,14,2,0.0
r3,6,27,2,0.0
r1,12,39,3,0.0
r2,29,22,5,0.0
r3,51,0,8,0.0
r1,33,7,7,0.0
r2,31,9,5,0.0
r3,35,5,7,0.0
r1,32,8,7,0.0
r2,23,17,4,0.0
r3,16,24,4,0.0
r1,35,6,5,0.0
r2,23,18,4,0.0
r3,41,0,5,0.0
r1,20,4,4,0.0
r2,23,1,6,0.0
r3,19,5,4,0.0
r1,58,0,9,0.0
r2,28,30,6,0.0
r3,37,21,6,0.0
r1,21,15,5,0.0
r2,33,3,6,0.0
r3,32,4,5,0.0
r1,28,25,5,0.0
r2,34,19,7,0.0
r3,51,2,7,0.0
r1,23,23,4,0.0
r2,35,11,6,0.0
r3,30,16,5,0.0
r1,23,9,6,0.0
r2,25,7,6,0.0
r3,26,6,5,0.0
r1,23,11,4,0.0
r2,33,1,6,0.0
r3,22,12,5,0.0
r1,20,21,6,0.0
r2,9,32,3,0.0
r3,36,5,8,0.0
r1,33,8,5,0.0
r2,35,6,5,0.0
r3,34,7,6,0.0
r1,25,9,4,0.0
r2,28,6,3,0.0
r3,15,19,3,0.0
r1,18,9,5,0.0
r2,25,2,5,0.0
r3,12,15,4,0.0
r1,10,1,3,0.0
r2,11,0,4,0.0
r3,7,4,4,0.0
r1,17,12,3,0.0
r2,21,8,4,0.0
r3,14,15,2,0.0
r1,22,14,4,0.0
r2,10,26,2,0.0
r3,32,4,4,0.0
r1,22,27,3,0.0
r2,39,10,6,0.0
r3,20,29,5,0.0
r1,17,17,2,0.0
r2,34,0,5,0.0
r3,11,23,2,0.0
r1,26,15,4,0.0
r2,26,15,4,0.0
r3,21,20,4,0.0
r1,34,12,6,0.0
r2,31,15,5,0.0
r3,22,24,5,0.0
r1,16,12,3,0.0
r2,15,13,3,0.0
r3,28,0,5,0.0
r1,15,9,5,0.0
r2,24,0,4,0.0
r3,13,11,4,0.0
r1,33,14,6,0.0
r2,24,23,4,0.0
r3,41,6,7,0.0
r1,25,0,5,0.0
r2,0,25,0,0.0
r3,24,1,5,0.0
r1,19,3,4,0.0
r2,12,10,4,0.0
r3,18,4,4,0.0
r1,45,11,6,0.0
r2,56,0,9,0.0
r3,32,24,6,0.0
r1,15,14,4,0.0
r2,20,9,4,0.0
r3,17,12,4,0.0
r1,23,3,4,0.0
r2,26,0,5,0.0
r3,14,12,2,0.0
r1,32,11,6,0.0
r2,43,0,7,0.0
r3,37,6,6,0.0
r1,32,0,6,0.0
r2,16,16,4,0.0
r3,32,0,6,0.0
r1,20,9,3,0.0
r2,24,5,4,0.0
r3,16,13,3,0.0
r1,32,10,6,0.0
r2,18,24,4,0.0
r3,27,15,7,0.0
r1,21,6,5,0.0
r2,15,12,3,0.0
r3,27,0,7,0.0
r1,52,5,9,0.0
r2,30,27,5,0.0
r3,53,4,9,0.0
r1,37,14,6,0.0
r2,33,18,6,0.0
r3,36,15,7,0.0
r1,36,13,5,0.0
r2,25,24,5,0.0
r3,37,12,6,0.0
r1,20,5,4,0.0
r2,18,7,3,0.0
r3,20,5,4,0.0
r1,18,14,4,0.0
r2,29,3,6,0.0
r3,31,1,6,0.0
r1,7,19,2,0.0
r2,21,5,3,0.0
r3,26,0,4,0.0
r1,17,8,5,0.0
r2,21,4,5,0.0
r3,13,12,5,0.0
r1,8,20,2,0.0
r2,22,6,5,0.0
r3,22,6,5,0.0
r1,30,13,4,0.0
r2,25,18,4,0.0
r3,39,4,5,0.0
r1,8,17,2,0.0
r2,25,0,5,0.0
r3,23,2,5,0.0
r1,37,16,5,0.0
r2,45,8,6,0.0
r3,45,8,6,0.0
r1,43,18,7,0.0
r2,29,32,5,0.0
r3,60,1,9,0.0
r1,40,3,6,0.0
r2,24,19,3,0.0
r3,35,8,5,0.0
r1,19,27,4,0.0
r2,41,5,7,0.0
r3,46,0,7,0.0
r1,28,14,5,0.0
r2,20,22,3,0.0
r3,36,6,6,0.0
r1,28,10,6,0.0
r2,24,14,5,0.0
r3,30,8,7,0.0
r1,24,5,6,0.0
r2,24,5,6,0.0
r3,20,9,5,0.0
r1,30,5,6,0.0
r2,21,14,4,0.0
r3,17,18,3,0.0
r1,16,0,4,0.0
r2,10,6,3,0.0
r3,7,9,2,0.0
r1,7,13,3,0.0
r2,20,0,4,0.0
r3,8,12,3,0.0
r1,22,14,5,0.0
r2,20,16,5,0.0
r3,28,8,7,0.0
r1,25,3,6,0.0
r2,22,6,4,0.0
r3,15,13,4,0.0
r1,21,1,3,0.0
r2,9,13,1,0.0
r3,22,0,4,0.0
r1,18,11,3,0.0
r2,19,10,3,0.0
r3,17,12,2,0.0
r1,46,0,7,0.0
r2,39,7,5,0.0
r3,40,6,6,0.0
r1,60,9,8,0.0
r2,21,48,4,0.0
r3,69,0,10,0.0
r1,20,11,3,0.0
r2,27,4,4,0.0
r3,24,7,4,0.0
r1,46,4,6,0.0
r2,50,0,7,0.0
r3,22,28,3,0.0
r1,31,9,6,0.0
r2,15,25,3,0.0
r3,40,0,8,0.0
r1,27,12,7,0.0
r2,23,16,5,0.0
r3,31,8,6,0.0
r1,24,15,4,0.0
r2,39,0,7,0.0
r3,27,12,5,0.0
r1,22,30,4,0.0
r2,52,0,7,0.0
r3,21,31,3,0.0
r1,31,1,6,0.0
r2,22,10,5,0.0
r3,3,29,2,0.0
r1,35,0,6,0.0
r2,25,10,5,0.0
r3,32,3,5,0.0
r1,28,17,3,0.0
r2,32,13,4,0.0
r3,26,19,5,0.0
r1,15,20,5,0.0
r2,35,0,7,0.0
r3,31,4,5,0.0
r1,34,20,7,0.0
r2,26,28,5,0.0
r3,54,0,10,0.0
r1,54,7,7,0.0
r2,54,7,7,0.0
r3,43,18,6,0.0
r1,27,23,6,0.0
r2,46,4,7,0.0
r3,36,14,6,0.0
r1,17,11,3,0.0
r2,28,0,5,0.0
r3,19,9,3,0.0
r1,22,8,4,0.0
r2,14,16,2,0.0
r3,12,18,2,0.0
r1,50,6,7,0.0
r2,50,6,7,0.0
r3,52,4,6,0.0
r1,30,18,7,0.0
r2,42,6,7,0.0
r3,33,15,6,0.0
r1,32,0,6,0.0
r2,18,14,4,0.0
r3,16,16,4,0.0
r1,37,18,6,0.0
r2,53,2,8,0.0
r3,46,9,8,0.0
r1,29,26,4,0.0
r2,38,17,6,0.0
r3,33,22,5,0.0
r1,45,2,8,0.0
r2,47,0,8,0.0
r3,31,16,6,0.0
r1,23,7,4,0.0
r2,19,11,3,0.0
r3,28,2,5,0.0
r1,45,10,8,0.0
r2,40,15,7,0.0
r3,44,11,8,0.0
r1,10,6,4,0.0
r2,11,5,4,0.0
r3,12,4,3,0.0
r1,33,0,7,0.0
r2,18,15,3,0.0
r3,26,7,5,0.0
r1,7,17,2,0.0
r2,20,4,4,0.0
r3,20,4,4,0.0
r1,33,21,5,0.0
r2,33,21,7,0.0
r3,23,31,5,0.0
r1,18,20,4,0.0
r2,16,22,4,0.0
r3,21,17,4,0.0
r1,1,19,1,0.0
r2,13,7,5,0.0
r3,13,7,5,0.0
r1,22,9,4,0.0
r2,22,9,5,0.0
r3,20,11,4,0.0
r1,32,26,4,0.0
r2,58,0,7,0.0
r3,39,19,4,0.0
r1,17,25,4,0.0
r2,42,0,8,0.0
r3,21,21,5,0.0
r1,34,0,5,0.0
r2,20,14,3,0.0
r3,29,5,5,0.0
r1,17,22,2,0.0
r2,7,32,1,0.0
r3,39,0,5,0.0
r1,22,4,4,0.0
r2,19,7,4,0.0
r3,19,7,4,0.0
r1,11,13,2,0.0
r2,6,18,2,0.0
r3,22,2,4,0.0
r1,24,17,5,0.0
r2,33,8,6,0.0
r3,18,23,4,0.0
r1,23,35,4,0.0
r2,48,10,8,0.0
r3,58,0,9,0.0
r1,51,3,6,0.0
r2,48,6,6,0.0
r3,32,22,4,0.0
r1,40,5,5,0.0
r2,41,4,8,0.0
r3,27,18,5,0.0
r1,24,5,5,0.0
r2,29,0,6,0.0
r3,25,4,5,0.0
r1,24,19,3,0.0
r2,41,2,6,0.0
r3,39,4,5,0.0
r1,57,0,8,0.0
r2,41,16,6,0.0
r3,45,12,6,0.0
r1,34,12,6,0.0
r2,41,5,7,0.0
r3,15,31,4,0.0
r1,35,28,6,0.0
r2,44,19,7,0.0
r3,51,12,6,0.0
r1,16,20,2,0.0
r2,11,25,2,0.0
r3,36,0,5,0.0
r1,11,7,5,0.0
r2,12,6,5,0.0
r3,18,0,7,0.0
r1,31,1,4,0.0
r2,25,7,4,0.0
r3,19,13,2,0.0
r1,45,20,6,0.0
r2,43,22,6,0.0
r3,57,8,8,0.0
r1,18,0,5,0.0
r2,13,5,3,0.0
r3,14,4,3,0.0
r1,33,8,6,0.0
r2,25,16,7,0.0
r3,30,11,7,0.0
r1,24,0,5,0.0
r2,18,6,4,0.0
r3,1,23,1,0.0
r1,21,7,6,0.0
r2,23,5,7,0.0
r3,17,11,4,0.0
r1,27,5,4,0.0
r2,22,10,4,0.0
r3,17,15,2,0.0
r1,25,27,4,0.0
r2,49,3,6,0.0
r3,37,15,6,0.0
r1,30,7,5,0.0
r2,27,10,4,0.0
r3,33,4,6,0.0
r1,17,26,5,0.0
r2,35,8,6,0.0
r3,43,0,6,0.0
r1,20,8,2,0.0
r2,28,0,4,0.0
r3,19,9,4,0.0
r1,26,19,4,0.0
r2,32,13,6,0.0
r3,38,7,7,0.0
r1,33,3,5,0.0
r2,23,13,3,0.0
r3,23,13,3,0.0
r1,10,27,3,0.0
r2,31,6,7,0.0
r3,33,4,7,0.0
r1,15,24,3,0.0
r2,34,5,6,0.0
r3,38,1,6,0.0
r1,30,3,7,0.0
r2,31,2,7,0.0
r3,33,0,8,0.0
r1,19,5,4,0.0
r2,17,7,6,0.0
r3,18,6,4,0.0
r1,30,20,5,0.0
r2,42,8,8,0.0
r3,39,11,7,0.0
r1,15,26,4,0.0
r2,30,11,5,0.0
r3,41,0,7,0.0
r1,15,7,3,0.0
r2,20,2,4,0.0
r3,22,0,5,0.0
r1,24,12,4,0.0
r2,13,23,3,0.0
r3,31,5,5,0.0
r1,50,6,8,0.0
r2,47,9,7,0.0
r3,42,14,7,0.0
r1,7,20,3,0.0
r2,15,12,4,0.0
r3,27,0,4,0.0
r1,12,10,3,0.0
r2,22,0,4,0.0
r3,21,1,3,0.0
r1,1,9,1,0.0
r2,10,0,2,0.0
r3,8,2,3,0.0
r1,26,15,6,0.0
r2,34,7,6,0.0
r3,34,7,7,0.0
r1,21,21,3,0.0
r2,23,19,3,0.0
r3,33,9,5,0.0
r1,11,15,2,0.0
r2,12,14,2,0.0
r3,26,0,5,0.0
r1,14,7,2,0.0
r2,21,0,4,0.0
r3,7,14,1,0.0
r1,40,2,8,0.0
r2,31,11,6,0.0
r3,27,15,6,0.0
r1,23,31,4,0.0
r2,40,14,7,0.0
r3,29,25,5,0.0
r1,19,9,3,0.0
r2,13,15,3,0.0
r3,24,4,4,0.0
r1,25,0,6,0.0
r2,13,12,3,0.0
r3,12,13,3,0.0
r1,29,13,4,0.0
r2,13,29,2,0.0
r3,41,1,5,0.0
r1,36,8,7,0.0
r2,39,5,9,0.0
r3,38,6,8,0.0
r1,47,8,7,0.0
r2,34,21,5,0.0
r3,39,16,5,0.0
r1,38,15,6,0.0
r2,31,22,5,0.0
r3,25,28,5,0.0
r1,2,20,1,0.0
r2,12,10,2,0.0
r3,22,0,5,0.0
r1,26,10,5,0.0
r2,36,0,7,0.0
r3,27,9,4,0.0
r1,43,10,6,0.0
r2,37,16,5,0.0
r3,43,10,6,0.0
r1,37,21,7,0.0
r2,49,9,8,0.0
r3,25,33,5,0.0
r1,14,16,3,0.0
r2,22,8,6,0.0
r3,11,19,3,0.0
r1,43,16,6,0.0
r2,44,15,7,0.0
r3,45,14,7,0.0
r1,28,9,6,0.0
r2,21,16,4,0.0
r3,26,11,5,0.0
r1,47,7,7,0.0
r2,38,16,7,0.0
r3,33,21,5,0.0
r1,12,8,3,0.0
r2,20,0,4,0.0
r3,16,4,3,0.0
r1,10,15,2,0.0
r2,19,6,5,0.0
r3,24,1,4,0.0
r1,43,3,6,0.0
r2,46,0,8,0.0
r3,32,14,4,0.0
r1,7,27,2,0.0
r2,19,15,5,0.0
r3,29,5,5,0.0
r1,28,7,4,0.0
r2,22,13,5,0.0
r3,32,3,5,0.0
r1,39,0,8,0.0
r2,22,17,4,0.0
